DATE,VOLUME,HIGH,LOW,CLOSE,OPEN,IMPORT
1993-12-17,112278.4952082,0.9985,0.9985,0.9985,,
1993-12-20,165981.29946628198,0.9985,0.9985,0.9985,,
1994-01-14,67367.09712492,1.0511,1.0511,1.0511,,
1994-01-17,89822.79616656,1.0642,1.0642,1.0642,,
1994-02-07,44911.39808328,1.1194,1.1194,1.1194,,
1994-06-03,68047.5728534545,1.2943,1.2344,1.2943,,
1994-06-14,13609.5145706909,1.4278,1.4278,1.4278,,
1994-07-07,13609.5145706909,1.5752,1.5752,1.5752,,
1994-07-28,13609.5145706909,1.7364,1.7364,1.7364,,
1995-01-10,27219.0291413818,1.7997,1.7997,1.7997,,
1995-02-17,370795.307332845,1.9845,1.9845,1.9845,,
1995-04-06,714937.7413304491,2.0818,2.0818,2.0818,,
1995-04-28,13609.5145706909,2.2909,2.2909,2.2909,,
1995-05-02,136095.145706909,2.3834,2.3834,2.3834,,
1995-05-08,6804.7572853455,2.6266,2.6266,2.6266,,
1995-05-26,6237.6941782333,2.8972,2.8972,2.8972,,
1995-06-13,6237.6941782333,3.1837,3.1837,3.1837,,
1995-06-26,6237.6941782333,3.3429,3.3429,3.3429,,
1995-06-27,12475.3883564667,3.5127,3.5127,3.5127,,
1995-07-03,6237.6941782333,3.8735,3.8735,3.8735,,
1995-07-04,6237.6941782333,4.0645,4.0645,4.0645,,
1995-07-05,56139.2476041,4.1388,4.1388,4.1388,,
1995-07-26,95436.72092697,4.5633,4.5633,4.5633,,
1995-07-27,5613.92476041,4.7166,4.7166,4.7166,,
1995-08-02,5613.92476041,5.1882,5.1882,5.1882,,
1995-08-18,5613.92476041,5.4492,5.4492,5.4492,,44900.0
1995-08-25,5613.92476041,5.704,5.704,5.704,,47000.0
1995-10-17,1122.784952082,5.6919,5.6919,5.6919,,9380.0
1995-10-18,129120.26948943,5.7647,5.4006,5.4006,,1068700.0
1995-10-19,16841.77428123,5.34,5.2793,5.2793,,131500.0
1995-10-23,16841.77428123,5.1579,5.1579,5.1579,,127500.0
1995-10-24,28069.62380205,5.0972,5.0972,5.0972,,210000.0
1995-10-25,1122.784952082,4.8424,4.8424,4.8424,,7980.0
1995-10-27,2245.569904164,5.0851,4.5996,5.0851,,15960.0
1995-11-06,12350.634472902,5.34,4.8788,5.34,,89200.0
1995-11-08,11227.84952082,5.0851,5.0851,5.0851,,83800.0
1995-11-13,6736.709712491999,4.8424,4.8424,4.8424,,47880.0
1996-03-01,767811.998341467,4.8424,4.8424,4.8424,,5457091.08
1997-07-11,1122.784952082,4.8055,4.8055,4.8055,,7820.0
1997-10-01,11227.84952082,4.1787,4.1787,4.1787,,68000.0
1997-10-02,4491.139808328,4.1787,4.1787,4.1787,,27200.0
1997-10-03,1122.784952082,4.3876,4.3876,4.3876,,7140.0
1998-02-20,1122.784952082,4.3876,4.3876,4.3876,,7140.0
1998-02-26,21332.914089558002,4.3876,4.3876,4.3876,,135660.0
1998-12-04,1122.784952082,4.0312,4.0312,4.0312,4.0312,6560.0
1998-12-07,104419.000543626,4.0312,4.0189,4.0312,4.0189,609140.0
1998-12-31,1122.784952082,3.81,3.81,3.81,3.81,6200.0
1999-02-19,2245.569904164,3.81,3.81,3.81,3.81,12400.0
1999-02-22,22455.69904164,3.6871,3.6871,3.6871,3.6871,120000.0
1999-02-24,31437.978658296,3.5642,3.5642,3.5642,3.5642,162400.0
1999-03-25,11227.84952082,3.5642,3.5642,3.5642,3.5642,58000.0
1999-03-26,11227.84952082,3.4413,3.4413,3.4413,3.4413,56000.0
1999-03-31,3368.3548562459996,3.4413,3.4413,3.4413,3.4413,16800.0
1999-04-06,2245.569904164,3.3184,3.3184,3.3184,3.3184,10800.0
1999-04-16,93191.15102280599,3.3184,3.3184,3.3184,3.3184,448200.0
1999-04-30,11227.84952082,3.3184,3.3184,3.3184,3.3184,46500.0
1999-06-02,22455.69904164,6.9936,6.9936,6.9936,6.9936,196000.0
1999-06-04,4472052.46414261,3.3184,3.3184,3.3184,3.3184,18520950.0
1999-06-14,93191.15102280599,3.3184,3.3184,3.3184,3.3184,385950.0
1999-08-25,1122.784952082,4.2818,4.2818,4.2818,4.2818,6000.0
1999-08-26,1122.784952082,4.6386,4.6386,4.6386,4.6386,6500.0
1999-08-27,1122.784952082,4.9954,4.9954,4.9954,4.9954,7000.0
1999-08-30,134734.19424984,4.9954,4.9954,4.9954,4.9954,840000.0
1999-11-09,11227.84952082,6.1087,6.1087,6.1087,6.1087,85600.0
1999-11-18,11227.84952082,6.1087,6.1087,6.1087,6.1087,85600.0
1999-11-22,22455.69904164,6.1087,6.1087,6.1087,6.1087,171200.0
1999-11-30,700617.810099168,7.1791,7.1791,7.1791,7.1791,6277440.0
1999-12-02,7859.494664574,7.1791,7.1791,7.1791,7.1791,70420.0
1999-12-03,11227.84952082,7.1791,7.1791,7.1791,7.1791,100600.0
1999-12-06,1122.784952082,7.1363,7.1363,7.1363,7.1363,10000.0
1999-12-07,1122.784952082,7.1363,7.1363,7.1363,7.1363,10000.0
1999-12-08,1122.784952082,7.1363,7.1363,7.1363,7.1363,10000.0
1999-12-09,2245.569904164,7.1363,7.122000000000001,7.122000000000001,7.1363,19980.0
1999-12-10,2245.569904164,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,19960.0
1999-12-13,2245.569904164,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,19960.0
1999-12-14,1122.784952082,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,9980.0
1999-12-15,1122.784952082,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,9980.0
1999-12-16,1122.784952082,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,9980.0
1999-12-17,1122.784952082,7.122000000000001,7.122000000000001,7.122000000000001,7.122000000000001,9980.0
1999-12-21,112278.4952082,7.1363,7.1363,7.1363,7.1363,1000000.0
1999-12-22,1122.784952082,7.1363,7.1363,7.1363,7.1363,10000.0
1999-12-23,203224.07632684198,7.1363,7.1363,7.1363,7.1363,1810000.0
2000-01-27,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-01-28,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-02-17,74103.806837412,7.1791,7.1791,7.1791,7.1791,663960.0
2000-02-22,5613.92476041,7.1791,7.1791,7.1791,7.1791,50300.0
2000-02-24,12350.634472902,7.1791,7.1791,7.1791,7.1791,110660.0
2000-03-02,17964.559233312,7.1791,7.1791,7.1791,7.1791,160960.0
2000-03-03,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-03-07,22455.69904164,7.1791,7.1791,7.1791,7.1791,201200.0
2000-03-10,1122.784952082,7.8499,7.8499,7.8499,7.8499,11000.0
2000-03-15,1122.784952082,6.7081,6.7081,6.7081,6.7081,9400.0
2000-03-20,6736.709712491999,6.7081,6.7081,6.7081,6.7081,56400.0
2000-03-22,39297.47332287,6.7081,6.7081,6.7081,6.7081,329000.0
2000-03-28,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-04-13,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-04-14,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-04-26,1122.784952082,7.1791,7.1791,7.1791,7.1791,10060.0
2000-05-02,56139.2476041,7.1363,7.1363,7.1363,7.1363,500000.0
2000-05-22,1122.784952082,6.0658,6.0658,6.0658,6.0658,8500.0
2000-06-07,1122.784952082,7.5074,7.5074,7.5074,7.5074,10520.0
2000-06-08,44911.39808328,7.5074,7.1791,7.1791,7.5074,407260.0
2000-06-13,112278.4952082,7.5074,7.5074,7.5074,7.5074,1052000.0
2000-06-15,2245.569904164,8.9204,8.5635,8.9204,8.5635,24500.0
2000-06-16,1122.784952082,10.2477,10.2477,10.2477,10.2477,14360.0
2000-06-20,2245.569904164,11.4181,11.0612,11.4181,11.0612,31500.0
2000-06-21,1122.784952082,12.1317,12.1317,12.1317,12.1317,17000.0
2000-07-07,2245.569904164,12.1317,12.1317,12.1317,12.1317,34000.0
2000-07-11,7859.494664574,12.1317,12.1317,12.1317,12.1317,119000.0
2000-07-12,179645.59233312,12.2744,12.1317,12.2744,12.1317,2722000.0
2000-07-18,3368.3548562459996,14.1156,14.0585,14.1156,14.0585,59260.0
2000-07-19,7859.494664574,16.1994,15.343,15.6998,16.1994,156800.0
2000-07-20,1122.784952082,14.2726,14.2726,14.2726,14.2726,20000.0
2000-07-21,1122.784952082,14.2726,14.2726,14.2726,14.2726,20000.0
2000-07-25,33683.54856246,14.2726,14.2726,14.2726,14.2726,600000.0
2000-07-26,13473.419424983998,14.9862,14.2726,14.2726,14.2726,241000.0
2000-08-01,1122.784952082,14.2726,14.2726,14.2726,14.2726,20000.0
2000-08-04,25824.053897886002,14.2726,14.0585,14.0727,14.2726,454000.0
2000-08-07,101050.64568738,13.9158,13.5589,13.5589,13.5589,1712500.0
2000-08-08,1122.784952082,13.7017,13.7017,13.7017,13.7017,19200.0
2000-08-09,25824.053897886002,13.9158,13.7017,13.7017,13.773,444020.0
2000-08-10,7859.494664574,13.7017,13.7017,13.7017,13.7017,134400.0
2000-08-11,12350.634472902,13.7017,13.7017,13.7017,13.7017,211200.0
2000-08-14,1122.784952082,13.7017,13.7017,13.7017,13.7017,19200.0
2000-08-15,2245.569904164,13.9158,13.9158,13.9158,13.9158,39000.0
2000-08-16,2245.569904164,14.0585,14.0585,14.0585,14.0585,39400.0
2000-08-17,2245.569904164,14.0585,13.9871,14.0585,13.9871,39300.0
2000-08-18,2245.569904164,14.0585,14.0585,14.0585,14.0585,39400.0
2000-08-21,3368.3548562459996,14.0585,13.9158,14.0585,13.9158,58700.0
2000-08-22,6736.709712491999,13.9158,13.5589,13.5589,13.9158,114500.0
2000-08-28,56139.2476041,13.9158,13.9158,13.9158,13.9158,975000.0
2000-08-30,15718.989329148,13.9158,13.8444,13.9158,13.8444,272800.0
2000-08-31,5613.92476041,13.773,13.773,13.773,13.773,96500.0
2000-09-01,13473.419424983998,13.5589,13.5589,13.5589,13.5589,228000.0
2000-09-06,14596.204377066,13.5589,13.5589,13.5589,13.5589,247000.0
2000-09-07,7859.494664574,13.5589,13.5589,13.5589,13.5589,133000.0
2000-09-08,4491.139808328,13.5589,13.5589,13.5589,13.5589,76000.0
2000-09-12,44911.39808328,13.5732,13.5589,13.5589,13.5732,760320.0
2000-09-13,1122.784952082,13.5589,13.5589,13.5589,13.5589,19000.0
2000-09-14,2245.569904164,13.773,13.5589,13.5589,13.773,38300.0
2000-09-15,83086.086454068,13.7017,13.7017,13.7017,13.7017,1420800.0
2000-09-18,15718.989329148,13.5589,13.5589,13.5589,13.5589,266000.0
2000-09-19,19087.344185394,13.5732,13.5732,13.5732,13.5732,323340.0
2000-09-20,98805.075783216,13.7017,13.5589,13.5589,13.7017,1688600.0
2000-09-22,1122.784952082,13.5589,13.5589,13.5589,13.5589,19000.0
2000-09-25,51648.107795772004,13.7017,13.7017,13.7017,13.7017,883200.0
2000-09-28,39297.47332287,13.7017,13.7017,13.7017,13.7017,672000.0
2000-09-29,12350.634472902,13.7017,13.7017,13.7017,13.7017,211200.0
2000-10-02,8982.279616656,13.7017,13.7017,13.7017,13.7017,153600.0
2000-10-04,44911.39808328,13.5589,13.2735,13.2735,13.5589,749500.0
2000-10-05,11227.84952082,13.2021,13.2021,13.2021,13.2021,185000.0
2000-10-06,11227.84952082,13.5589,13.4162,13.5589,13.4162,188400.0
2000-10-09,379501.31380371604,13.7017,13.5589,13.5589,13.7017,6427600.0
2000-10-10,1122.784952082,13.5589,13.5589,13.5589,13.5589,19000.0
2000-10-11,11227.84952082,13.5589,13.5589,13.5589,13.5589,190000.0
2000-10-12,19087.344185394,13.5589,13.5589,13.5589,13.5589,323000.0
2000-10-13,2245.569904164,13.5589,13.5589,13.5589,13.5589,38000.0
2000-10-16,11227.84952082,13.8444,13.7017,13.8444,13.7017,193000.0
2000-10-19,2245.569904164,13.7302,13.7302,13.7302,13.7302,38480.0
2000-10-20,33683.54856246,13.9158,13.9015,13.9158,13.9158,584980.0
2000-10-23,87577.226262396,13.9158,13.9158,13.9158,13.9158,1521000.0
2000-10-25,5613.92476041,14.2726,14.2726,14.2726,14.2726,100000.0
2000-10-27,11227.84952082,14.1013,14.1013,14.1013,14.1013,197600.0
2000-10-30,23578.483993722002,14.2726,14.1013,14.2726,14.2726,419760.0
2000-10-31,56139.2476041,14.2726,14.2583,14.2726,14.2583,999920.0
2000-11-03,78594.94664574,14.2726,14.2726,14.2726,14.2726,1400000.0
2000-11-06,6736.709712491999,14.2726,14.2726,14.2726,14.2726,120000.0
2000-11-07,22455.69904164,14.3439,14.3439,14.3439,14.3439,402000.0
2000-11-08,17964.559233312,14.4153,14.4153,14.4153,14.4153,323200.0
2000-11-09,49402.537891608,14.4153,14.3439,14.3439,14.4153,886400.0
2000-11-10,33683.54856246,14.4153,14.3439,14.4153,14.3439,605000.0
2000-11-13,15718.989329148,14.4153,14.4153,14.4153,14.4153,282800.0
2000-11-14,16841.77428123,14.558,14.558,14.558,14.558,306000.0
2000-11-15,20210.129137476,14.558,14.4867,14.558,14.4867,367100.0
2000-11-16,22455.69904164,14.558,14.558,14.558,14.558,408000.0
2000-11-17,22455.69904164,14.558,14.558,14.558,14.558,408000.0
2000-11-22,129120.26948943,14.7007,14.558,14.7007,14.558,2357000.0
2000-11-23,2245.569904164,14.7007,14.7007,14.7007,14.7007,41200.0
2000-11-28,22455.69904164,14.6294,14.6294,14.6294,14.6294,410000.0
2000-11-30,63998.742268674,14.6294,14.6294,14.6294,14.6294,1168500.0
2000-12-04,69612.667029084,14.6294,14.6294,14.6294,14.6294,1271000.0
2000-12-05,23578.483993722002,14.6294,14.558,14.558,14.6294,429500.0
2000-12-06,22455.69904164,14.4867,14.4153,14.4153,14.4867,405000.0
2000-12-07,136979.764154004,14.6294,14.6294,14.6294,14.6294,2501000.0
2000-12-08,56139.2476041,14.6294,14.6294,14.6294,14.6294,1025000.0
2000-12-11,31437.978658296,14.6294,14.6294,14.6294,14.6294,574000.0
2000-12-14,153821.538435234,14.6294,14.6294,14.6294,14.6294,2808500.0
2000-12-15,67367.09712492,14.6294,14.6294,14.6294,14.6294,1230000.0
2000-12-18,4491.139808328,14.6294,14.2726,14.2726,14.6294,81500.0
2000-12-19,5613.92476041,14.2726,14.2726,14.2726,14.2726,100000.0
2000-12-20,1122.784952082,14.558,14.558,14.558,14.558,20400.0
2000-12-21,115646.850064446,14.6294,14.558,14.6294,14.558,2105300.0
2000-12-28,2245.569904164,14.6294,14.6294,14.6294,14.6294,41000.0
2001-01-02,1122.784952082,14.6294,14.6294,14.6294,14.6294,20500.0
2001-01-03,1122.784952082,14.6294,14.6294,14.6294,14.6294,20500.0
2001-01-05,2245.569904164,14.558,14.558,14.558,14.558,40800.0
2001-01-08,127997.484537348,14.6294,14.558,14.6294,14.558,2332000.0
2001-01-09,5613.92476041,14.6294,14.6294,14.6294,14.6294,102500.0
2001-01-10,57262.032556182,14.6294,14.6294,14.6294,14.6294,1045500.0
2001-01-11,5613.92476041,14.6294,14.6294,14.6294,14.6294,102500.0
2001-01-12,28069.62380205,14.6294,14.6294,14.6294,14.6294,512500.0
2001-01-16,3368.3548562459996,14.6294,14.558,14.6294,14.558,61300.0
2001-01-17,1122.784952082,14.6294,14.6294,14.6294,14.6294,20500.0
2001-01-18,1122.784952082,14.6294,14.6294,14.6294,14.6294,20500.0
2001-01-19,168417.74281229998,14.6294,14.558,14.6294,14.558,3074000.0
2001-01-22,4491.139808328,14.6294,14.4867,14.6294,14.4867,81400.0
2001-01-23,51311.272310147404,14.6294,14.6294,14.6294,14.6294,936850.0
2001-01-24,147421.664208367,14.6294,14.6294,14.6294,14.6294,2691650.0
2001-01-25,561.392476041,14.558,14.558,14.558,14.558,10200.0
2001-01-26,217.313216532,14.5672,14.5672,14.5672,14.5672,4080.0
2001-01-29,108.656608266,14.5672,14.5672,14.5672,14.5672,2040.0
2001-01-30,325.969824798,14.5672,14.2816,14.2816,14.5672,6040.0
2001-01-31,192322.19663082,14.5672,14.2816,14.2816,14.5672,3546041.0
2001-02-01,180369.96972156,14.2816,14.2816,14.2816,14.2816,3320000.0
2001-02-06,21731.3216532,14.1388,14.1388,14.1388,14.1388,396000.0
2001-02-07,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-02-08,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-02-09,1195.222690926,14.2816,14.0674,14.0674,14.2816,21700.0
2001-02-12,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-02-13,3259.69824798,14.0674,14.0674,14.0674,14.0674,59100.0
2001-02-14,49656.069977562,14.1388,14.0674,14.1388,14.0674,904760.0
2001-02-15,108.656608266,14.2102,14.2102,14.2102,14.2102,1990.0
2001-02-16,108.656608266,14.1388,14.1388,14.1388,14.1388,1980.0
2001-02-21,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-02-23,54328.304133000005,14.1388,14.1388,14.1388,14.1388,990000.0
2001-02-26,54328.304133000005,14.1388,14.1388,14.1388,14.1388,990000.0
2001-02-27,58457.255247108,14.1388,14.0674,14.1388,14.1388,1065140.0
2001-02-28,54328.304133000005,14.1388,14.1388,14.1388,14.1388,990000.0
2001-03-02,54328.304133000005,14.1388,14.1388,14.1388,14.1388,990000.0
2001-03-05,32596.982479799997,14.1388,14.1388,14.1388,14.1388,594000.0
2001-03-06,27272.808674766,14.1388,14.1388,14.1388,14.1388,496980.0
2001-03-08,10865.6608266,14.1388,14.1388,14.1388,14.1388,198000.0
2001-03-13,18471.62340522,13.9246,13.9246,13.9246,13.9246,331500.0
2001-03-14,32596.982479799997,13.9246,13.7817,13.7817,13.9246,583250.0
2001-03-15,153205.81765506,14.1388,13.9246,14.1388,13.9246,2784000.0
2001-03-16,49330.100152764004,14.1388,14.1388,14.1388,14.1388,898920.0
2001-03-19,14777.298724176,14.1388,14.1388,14.1388,14.1388,269280.0
2001-03-22,10865.6608266,13.9246,13.9246,13.9246,13.9246,195000.0
2001-03-23,16298.491239899999,13.7817,13.6389,13.7318,13.7817,288500.0
2001-03-26,10865.6608266,12.9963,12.9963,12.9963,12.9963,182000.0
2001-03-27,5432.8304133,12.3536,12.3536,12.3536,12.3536,86500.0
2001-03-28,191235.63054816,11.7823,11.4253,11.4253,11.7823,2818500.0
2001-04-04,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-04-06,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-04-19,108.656608266,14.2816,14.2816,14.2816,14.2816,2000.0
2001-04-20,8149.24561995,14.1388,14.1388,14.1388,14.1388,148500.0
2001-04-23,13038.79299192,14.1388,14.1388,14.1388,14.1388,237600.0
2001-04-25,14125.35907458,14.1388,14.1388,14.1388,14.1388,257400.0
2001-04-26,110829.74043132,14.1388,14.1388,14.1388,14.1388,2019600.0
2001-04-27,10865.6608266,13.9246,13.9246,13.9246,13.9246,195000.0
2001-04-30,6954.022929024,13.9246,13.9246,13.9246,13.9246,124800.0
2001-05-03,2173.13216532,13.9246,13.9246,13.9246,13.9246,39000.0
2001-05-08,108.656608266,14.0674,14.0674,14.0674,14.0674,1970.0
2001-05-09,5432.8304133,14.2816,14.0674,14.2816,14.0674,98530.0
2001-05-14,57588.00238098,14.1388,14.0674,14.1388,14.0674,1048600.0
2001-05-15,22274.60469453,14.1388,14.0674,14.0674,14.1388,405860.0
2001-05-16,5432.8304133,14.0674,14.0674,14.0674,14.0674,98500.0
2001-05-17,95291.84544928199,14.0674,13.9246,13.9246,14.0674,1712150.0
2001-05-21,14016.702466313998,14.0674,13.9246,13.9246,14.0674,253550.0
2001-05-22,7605.96257862,14.1031,14.1031,14.1031,14.1031,138250.0
2001-05-23,22600.574519327998,14.1031,14.1031,14.1031,14.1031,410800.0
2001-05-24,10539.691001801999,14.2816,14.2816,14.2816,14.2816,194000.0
2001-05-25,5106.860588502,14.353,14.353,14.353,14.353,94470.0
2001-05-28,5215.517196768,15.7098,15.7098,15.7098,15.7098,105600.0
2001-05-29,1086.56608266,15.7098,15.7098,15.7098,15.7098,22000.0
2001-05-30,5650.1436298319995,15.7098,14.353,15.7098,14.353,104710.0
2001-05-31,49656.069977562,15.7098,14.2816,15.7026,14.353,915889.0
2001-06-01,15211.92515724,15.7098,14.1388,14.1388,15.7098,286000.0
2001-06-04,21731.3216532,14.1388,14.0674,14.1388,14.0674,395000.0
2001-06-05,1086.56608266,15.7098,15.7098,15.7098,15.7098,22000.0
2001-06-06,206990.83874673,16.4238,15.7098,16.4238,15.7098,4304500.0
2001-06-07,194169.35897134198,16.6381,16.4238,16.6381,16.4238,4145952.0
2001-06-08,3259.69824798,17.1379,17.1379,17.1379,17.1379,72000.0
2001-06-11,19775.502704412,17.495,17.1379,17.495,17.1379,439400.0
2001-06-12,16298.491239899999,17.495,17.495,17.495,17.495,367500.0
2001-06-13,3802.98128931,17.1379,16.9951,17.1379,16.9951,83600.0
2001-06-15,2173.13216532,16.430999999999997,16.430999999999997,16.430999999999997,16.430999999999997,46020.0
2001-06-19,2390.445381852,17.0665,16.9951,17.0665,16.9951,52370.0
2001-06-20,11191.630651398,16.9951,16.9951,16.9951,16.9951,245140.0
2001-06-21,108.656608266,16.9951,16.9951,16.9951,16.9951,2380.0
2001-06-22,1738.505732256,16.9951,16.4952,16.9951,16.4952,37030.0
2001-06-25,2281.788773586,16.9951,16.9951,16.9951,16.9951,49980.0
2001-06-27,10974.317434866,16.7809,16.4238,16.4238,16.7737,232840.0
2001-06-29,108.656608266,16.5667,16.5667,16.5667,16.5667,2320.0
2001-07-03,8692.52866128,16.281,16.281,16.281,16.281,182400.0
2001-07-05,13364.762816718001,15.7098,15.7098,15.7098,15.7098,270600.0
2001-07-06,108.656608266,16.281,16.281,16.281,16.281,2280.0
2001-07-11,5432.8304133,16.1382,16.1382,16.1382,16.1382,113000.0
2001-07-13,2173.13216532,16.0668,16.0668,16.0668,16.0668,45000.0
2001-07-16,9670.438135674,16.4238,16.0668,16.4238,16.0668,203250.0
2001-07-19,13038.79299192,16.0668,16.0668,16.0668,16.0668,270000.0
2001-07-23,9779.09474394,15.7098,15.7098,15.7098,15.7098,198000.0
2001-07-25,29228.627623554,15.3527,14.9957,14.9957,15.3527,570400.0
2001-07-27,219920.97513038397,16.0668,15.7098,16.0668,15.7098,4552800.0
2001-07-30,108.656608266,16.4238,16.4238,16.4238,16.4238,2300.0
2001-08-01,56501.43629832,15.7098,15.7098,15.7098,15.7098,1144000.0
2001-08-02,5650.1436298319995,16.0668,15.7098,16.0668,15.7098,114500.0
2001-08-03,26946.838849967997,16.0668,16.0668,16.0668,16.0668,558000.0
2001-08-08,32596.982479799997,16.0668,16.0668,16.0668,16.0668,675000.0
2001-08-14,14125.35907458,16.4238,16.2453,16.4238,16.2453,297750.0
2001-08-17,7062.67953729,15.7098,15.7098,15.7098,15.7098,143000.0
2001-08-21,5432.8304133,14.9957,14.9957,14.9957,14.9957,105000.0
2001-08-24,1309964.0692548999,16.0668,15.7098,16.0668,15.7098,27123500.0
2001-09-06,5432.8304133,15.7098,15.7098,15.7098,15.7098,110000.0
2001-09-11,10865.6608266,15.7098,15.7098,15.7098,15.7098,220000.0
2001-09-17,38464.439326164,15.8883,14.9957,15.8883,14.9957,783900.0
2001-09-18,2173.13216532,15.8883,15.8883,15.8883,15.8883,44500.0
2001-09-19,6084.770062896,15.8883,15.8883,15.8883,15.8883,124600.0
2001-09-21,32596.982479799997,15.7098,15.7098,15.7098,15.7098,660000.0
2001-09-25,2173.13216532,15.7098,15.7098,15.7098,15.7098,44000.0
2001-09-26,2064.475557054,15.7098,15.7098,15.7098,15.7098,41800.0
2001-09-27,11626.257084462,15.7098,15.3527,15.7098,15.3527,230400.0
